site,PONTO,TIPO,wl_nm,refl_img
IPIXUNA,IPA004,AGUA,542.88513,0.078904405
IPIXUNA,IPA004,AGUA,550.91461,0.082780197
IPIXUNA,IPA004,AGUA,559.02026,0.079118028
IPIXUNA,IPA004,AGUA,567.20612,0.077347979
IPIXUNA,IPA004,AGUA,575.48682,0.074052036
IPIXUNA,IPA004,AGUA,583.84412,0.070939191
IPIXUNA,IPA004,AGUA,592.33899,0.06443885
IPIXUNA,IPA004,AGUA,601.0144,0.06477455
IPIXUNA,IPA004,AGUA,609.95819,0.066697188
IPIXUNA,IPA004,AGUA,618.71997,0.065445945
IPIXUNA,IPA004,AGUA,627.77844,0.067689024
IPIXUNA,IPA004,AGUA,636.67627,0.067170218
IPIXUNA,IPA004,AGUA,645.96381,0.065278098
IPIXUNA,IPA004,AGUA,655.41876,0.062394142
IPIXUNA,IPA004,AGUA,664.8941,0.060730908
IPIXUNA,IPA004,AGUA,674.46436,0.060440987
IPIXUNA,IPA004,AGUA,684.13727,0.065918975
IPIXUNA,IPA004,AGUA,694.12836,0.087785155
IPIXUNA,IPA004,AGUA,703.737,0.112901501
IPIXUNA,IPA004,AGUA,713.72687,0.161654085
IPIXUNA,IPA004,AGUA,723.87994,0.222598612
IPIXUNA,IPA004,AGUA,733.9552,0.27335012
IPIXUNA,IPA004,AGUA,744.14954,0.331685364
IPIXUNA,IPA004,AGUA,754.4696,0.377370864
IPIXUNA,IPA004,AGUA,764.85645,0.413275361
IPIXUNA,IPA004,AGUA,775.2735,0.43192187
IPIXUNA,IPA004,AGUA,785.65955,0.399221778
IPIXUNA,IPA004,AGUA,796.12701,0.403173864
IPIXUNA,IPA004,AGUA,806.71106,0.423056394
IPIXUNA,IPA004,AGUA,817.31104,0.39768064
IPIXUNA,IPA004,AGUA,827.91949,0.416281372
IPIXUNA,IPA004,AGUA,838.52722000000006,0.427176327
IPIXUNA,IPA004,AGUA,849.20996,0.436530113
IPIXUNA,IPA004,AGUA,859.97314,0.444220632
IPIXUNA,IPA004,AGUA,870.74255,0.446570545
IPIXUNA,IPA004,AGUA,881.45605,0.46475929
IPIXUNA,IPA004,AGUA,892.08093,0.468528271
IPIXUNA,IPA004,AGUA,902.80164,0.44161135
IPIXUNA,IPA004,AGUA,913.44507,0.419302672
IPIXUNA,IPA004,AGUA,923.9502,0.473014414
IPIXUNA,IPA004,AGUA,934.11206,0.498832673
IPIXUNA,IPA004,AGUA,944.62732,0.502708495
IPIXUNA,IPA004,AGUA,956.27148,0.420355529
IPIXUNA,IPA004,AGUA,967.02667,0.377538711
IPIXUNA,IPA004,AGUA,977.36542,0.385595471
IPIXUNA,IPA004,AGUA,943.35791,0.407812625
IPIXUNA,IPA004,AGUA,951.40143,0.392950326
IPIXUNA,IPA004,AGUA,959.974,0.341893643
IPIXUNA,IPA004,AGUA,969.84491,0.385214001
IPIXUNA,IPA004,AGUA,979.224,0.382650495
IPIXUNA,IPA004,AGUA,988.91791,0.396276802
IPIXUNA,IPA004,AGUA,998.9082,0.413015932
IPIXUNA,IPA004,AGUA,1008.6443,0.417105377
IPIXUNA,IPA004,AGUA,1018.5357,0.427069515
IPIXUNA,IPA004,AGUA,1029.344,0.443930715
IPIXUNA,IPA004,AGUA,1037.9878,0.449744403
IPIXUNA,IPA004,AGUA,1047.675,0.454917222
IPIXUNA,IPA004,AGUA,1057.5737,0.462058455
IPIXUNA,IPA004,AGUA,1067.7948,0.462729841
IPIXUNA,IPA004,AGUA,1078.2161,0.454840928
IPIXUNA,IPA004,AGUA,1088.761,0.474158853
IPIXUNA,IPA004,AGUA,1099.2776,0.429983974
IPIXUNA,IPA004,AGUA,1109.8894,0.417547882
IPIXUNA,IPA004,AGUA,1120.6759,0.45281148
IPIXUNA,IPA004,AGUA,1131.3048,0.631708264
IPIXUNA,IPA004,AGUA,1142.0703,0.481467932
IPIXUNA,IPA004,AGUA,1152.6501,0.382772565
IPIXUNA,IPA004,AGUA,1163.676,0.362371266
IPIXUNA,IPA004,AGUA,1174.7142,0.35175097
IPIXUNA,IPA004,AGUA,1185.5884,0.365896076
IPIXUNA,IPA004,AGUA,1196.3394,0.375204086
IPIXUNA,IPA004,AGUA,1207.2737,0.370351732
IPIXUNA,IPA004,AGUA,1217.8635,0.378835738
IPIXUNA,IPA004,AGUA,1229.1852,0.388220042
IPIXUNA,IPA004,AGUA,1240.2145,0.399206519
IPIXUNA,IPA004,AGUA,1250.9799,0.420569152
IPIXUNA,IPA004,AGUA,1262.5322,0.448172718
IPIXUNA,IPA004,AGUA,1273.4963,0.455817491
IPIXUNA,IPA004,AGUA,1284.4878,0.416235596
IPIXUNA,IPA004,AGUA,1295.4218,0.380025953
IPIXUNA,IPA004,AGUA,1306.218,0.350835443
IPIXUNA,IPA004,AGUA,1317.2566,0.339085996
IPIXUNA,IPA004,AGUA,1328.2993,0.321828038
IPIXUNA,IPA004,AGUA,1339.1294,0.394323647
IPIXUNA,IPA004,AGUA,1459.3157,0.431006342
IPIXUNA,IPA004,AGUA,1469.9308,0.341725796
IPIXUNA,IPA004,AGUA,1480.8422,0.219073772
IPIXUNA,IPA004,AGUA,1491.4292,0.137911037
IPIXUNA,IPA004,AGUA,1502.0236,0.115358204
IPIXUNA,IPA004,AGUA,1512.6333,0.121614404
IPIXUNA,IPA004,AGUA,1523.2222,0.129900053
IPIXUNA,IPA004,AGUA,1533.7764,0.135255978
IPIXUNA,IPA004,AGUA,1544.2262,0.142763406
IPIXUNA,IPA004,AGUA,1554.8168,0.150408179
IPIXUNA,IPA004,AGUA,1565.3688,0.160006106
IPIXUNA,IPA004,AGUA,1575.6274,0.169832915
IPIXUNA,IPA004,AGUA,1585.8597,0.18052949
IPIXUNA,IPA004,AGUA,1596.2454,0.185488671
IPIXUNA,IPA004,AGUA,1606.4913,0.192431524
IPIXUNA,IPA004,AGUA,1616.8336,0.194934011
IPIXUNA,IPA004,AGUA,1627.021,0.195590138
IPIXUNA,IPA004,AGUA,1637.0919,0.199252307
IPIXUNA,IPA004,AGUA,1647.2316,0.200518802
IPIXUNA,IPA004,AGUA,1656.933,0.201342791
IPIXUNA,IPA004,AGUA,1667.1851,0.201907381
IPIXUNA,IPA004,AGUA,1677.3193,0.204257265
IPIXUNA,IPA004,AGUA,1687.4269,0.202151522
IPIXUNA,IPA004,AGUA,1697.2943,0.197100788
IPIXUNA,IPA004,AGUA,1707.0945,0.194720373
IPIXUNA,IPA004,AGUA,1716.8589,0.194048986
IPIXUNA,IPA004,AGUA,1726.6516,0.189562827
IPIXUNA,IPA004,AGUA,1736.4883,0.185000375
IPIXUNA,IPA004,AGUA,1746.2192,0.179812312
IPIXUNA,IPA004,AGUA,1755.833,0.178591594
IPIXUNA,IPA004,AGUA,1765.5127,0.17134355
IPIXUNA,IPA004,AGUA,1775.1178,0.17619592
IPIXUNA,IPA004,AGUA,1784.7173,0.209430069
IPIXUNA,IPA004,AGUA,1793.9531,0.298283368
IPIXUNA,IPA004,AGUA,1958.6244,0.300206006
IPIXUNA,IPA004,AGUA,1967.3418,0.108506903
IPIXUNA,IPA004,AGUA,1976.0129,0.059845883
IPIXUNA,IPA004,AGUA,1984.853,0.04818799
IPIXUNA,IPA004,AGUA,1993.5482,0.055909056
IPIXUNA,IPA004,AGUA,2002.1106,0.082001984
IPIXUNA,IPA004,AGUA,2010.6614,0.117448695
IPIXUNA,IPA004,AGUA,2019.3214,0.075150684
IPIXUNA,IPA004,AGUA,2027.7267,0.06083772
IPIXUNA,IPA004,AGUA,2036.2607,0.055741206
IPIXUNA,IPA004,AGUA,2044.6809,0.06323339
IPIXUNA,IPA004,AGUA,2053.0078,0.069764249
IPIXUNA,IPA004,AGUA,2061.3787,0.079163805
IPIXUNA,IPA004,AGUA,2069.7957,0.07330434
IPIXUNA,IPA004,AGUA,2077.9915,0.073136494
IPIXUNA,IPA004,AGUA,2086.3823,0.071351185
IPIXUNA,IPA004,AGUA,2094.6252,0.072037846
IPIXUNA,IPA004,AGUA,2102.8213,0.073334858
IPIXUNA,IPA004,AGUA,2111.0391,0.074525066
IPIXUNA,IPA004,AGUA,2119.2314,0.076585032
IPIXUNA,IPA004,AGUA,2127.3372,0.081513695
IPIXUNA,IPA004,AGUA,2135.5103,0.083558403
IPIXUNA,IPA004,AGUA,2143.4656,0.088838026
IPIXUNA,IPA004,AGUA,2151.3862,0.088258184
IPIXUNA,IPA004,AGUA,2159.564,0.089250021
IPIXUNA,IPA004,AGUA,2167.4849,0.092957959
IPIXUNA,IPA004,AGUA,2175.3442,0.096604869
IPIXUNA,IPA004,AGUA,2183.4202,0.095201038
IPIXUNA,IPA004,AGUA,2191.1003,0.102769509
IPIXUNA,IPA004,AGUA,2199.1353,0.099977113
IPIXUNA,IPA004,AGUA,2206.843,0.10666056
IPIXUNA,IPA004,AGUA,2214.625,0.104722664
IPIXUNA,IPA004,AGUA,2222.4263,0.102922104
IPIXUNA,IPA004,AGUA,2230.0076,0.101976044
IPIXUNA,IPA004,AGUA,2237.9041,0.103837647
IPIXUNA,IPA004,AGUA,2245.4485,0.103196763
IPIXUNA,IPA004,AGUA,2253.1104,0.09777981
IPIXUNA,IPA004,AGUA,2260.8665,0.100373849
IPIXUNA,IPA004,AGUA,2268.2883,0.096665904
IPIXUNA,IPA004,AGUA,2276.0537,0.092637524
IPIXUNA,IPA004,AGUA,2283.4934,0.092652783
IPIXUNA,IPA004,AGUA,2290.8267,0.089707792
IPIXUNA,IPA004,AGUA,2298.6094,0.086503394
IPIXUNA,IPA004,AGUA,2305.7227,0.084641792
IPIXUNA,IPA004,AGUA,2313.2007,0.071519032
IPIXUNA,IPA004,AGUA,2320.8955,0.070359349
IPIXUNA,IPA004,AGUA,2327.8242,0.07283131
IPIXUNA,IPA004,AGUA,2335.5264,0.076935992
IPIXUNA,IPA004,AGUA,2342.8228,0.073716335
IPIXUNA,IPA004,AGUA,2349.7915,0.067429617
IPIXUNA,IPA004,AGUA,2357.2937,0.049439233
IPIXUNA,IPA004,AGUA,2364.5945,0.046890974
IPIXUNA,IPA004,AGUA,2371.5522,0.041565575
IPIXUNA,IPA004,AGUA,2378.771,0.037140459
IPIXUNA,IPA004,AGUA,2386.0618,0.040238041
IPIXUNA,IPA004,AGUA,2393.0388,0.037582971
IPIXUNA,IPA004,AGUA,2400.0359,0.039917603
IPIXUNA,IPA004,AGUA,2407.6045,0.036194399
IPIXUNA,IPA004,AGUA,2414.3567,0.03262379
IPIXUNA,IPA004,AGUA,2421.2373,0.0312047
IPIXUNA,IPA004,AGUA,2428.6677,0.036499582
IPIXUNA,IPA004,AGUA,2435.5442,0.032181278
IPIXUNA,IPA004,AGUA,2442.4031,0.031403068
IPIXUNA,IPA004,AGUA,2449.1423,0.029114215
IPIXUNA,IPA004,AGUA,2456.5857,0.03056382
IPIXUNA,IPA004,AGUA,2463.0303,0.034180209
IPIXUNA,IPA004,AGUA,2469.6272,0.030136568
IPIXUNA,IPA004,AGUA,2477.0549,0.032715343
IPIXUNA,IPA004,AGUA,2483.793,0.035950255
IPIXUNA,IPA004,AGUA,2490.2192,0.039673459
IPIXUNA,IPA004,AGUA,2497.1155,0.044953078
IPIXUNA,IPA005,AGUA,406.99341,0.101869233
IPIXUNA,IPA005,AGUA,415.83899,0.087891966
IPIXUNA,IPA005,AGUA,423.78476,0.095826656
IPIXUNA,IPA005,AGUA,431.33469,0.098619059
IPIXUNA,IPA005,AGUA,438.65689,0.104310676
IPIXUNA,IPA005,AGUA,446.01471,0.096086062
IPIXUNA,IPA005,AGUA,453.38947,0.095948733
IPIXUNA,IPA005,AGUA,460.73175,0.091950864
IPIXUNA,IPA005,AGUA,468.09842,0.088273443
IPIXUNA,IPA005,AGUA,475.31885,0.093430988
IPIXUNA,IPA005,AGUA,482.54816,0.094193943
IPIXUNA,IPA005,AGUA,489.79486000000003,0.099305712
IPIXUNA,IPA005,AGUA,497.05865,0.097261004
IPIXUNA,IPA005,AGUA,504.51172,0.103273064
IPIXUNA,IPA005,AGUA,512.04639,0.102800034
IPIXUNA,IPA005,AGUA,519.54376,0.109559774
IPIXUNA,IPA005,AGUA,527.3053,0.118776225
IPIXUNA,IPA005,AGUA,535.05255,0.129396513
IPIXUNA,IPA005,AGUA,542.88513,0.138963908
IPIXUNA,IPA005,AGUA,550.91461,0.143343255
IPIXUNA,IPA005,AGUA,559.02026,0.144335091
IPIXUNA,IPA005,AGUA,567.20612,0.146684974
IPIXUNA,IPA005,AGUA,575.48682,0.150698096
IPIXUNA,IPA005,AGUA,583.84412,0.152101934
IPIXUNA,IPA005,AGUA,592.33899,0.144533455
IPIXUNA,IPA005,AGUA,601.0144,0.151369497
IPIXUNA,IPA005,AGUA,609.95819,0.155901432
IPIXUNA,IPA005,AGUA,618.71997,0.158419162
IPIXUNA,IPA005,AGUA,627.77844,0.163012132
IPIXUNA,IPA005,AGUA,636.67627,0.164385438
IPIXUNA,IPA005,AGUA,645.96381,0.16423285
IPIXUNA,IPA005,AGUA,655.41876,0.161516741
IPIXUNA,IPA005,AGUA,664.8941,0.165148392
IPIXUNA,IPA005,AGUA,674.46436,0.166598007
IPIXUNA,IPA005,AGUA,684.13727,0.171313033
IPIXUNA,IPA005,AGUA,694.12836,0.182772562
IPIXUNA,IPA005,AGUA,703.737,0.183550775
IPIXUNA,IPA005,AGUA,713.72687,0.192584112
IPIXUNA,IPA005,AGUA,723.87994,0.194277868
IPIXUNA,IPA005,AGUA,733.9552,0.197879001
IPIXUNA,IPA005,AGUA,744.14954,0.220965892
IPIXUNA,IPA005,AGUA,754.4696,0.24641794
IPIXUNA,IPA005,AGUA,764.85645,0.2743572
IPIXUNA,IPA005,AGUA,775.2735,0.273807883
IPIXUNA,IPA005,AGUA,785.65955,0.251041442
IPIXUNA,IPA005,AGUA,796.12701,0.255420774
IPIXUNA,IPA005,AGUA,806.71106,0.261463344
IPIXUNA,IPA005,AGUA,817.31104,0.237506673
IPIXUNA,IPA005,AGUA,827.91949,0.23874265
IPIXUNA,IPA005,AGUA,838.52722000000006,0.241397724
IPIXUNA,IPA005,AGUA,849.20996,0.248493165
IPIXUNA,IPA005,AGUA,859.97314,0.252399474
IPIXUNA,IPA005,AGUA,870.74255,0.251087219
IPIXUNA,IPA005,AGUA,881.45605,0.25635156
IPIXUNA,IPA005,AGUA,892.08093,0.246295869
IPIXUNA,IPA005,AGUA,902.80164,0.224185556
IPIXUNA,IPA005,AGUA,913.44507,0.207827881
IPIXUNA,IPA005,AGUA,923.9502,0.225314721
IPIXUNA,IPA005,AGUA,934.11206,0.238574803
IPIXUNA,IPA005,AGUA,944.62732,0.256580442
IPIXUNA,IPA005,AGUA,956.27148,0.221072704
IPIXUNA,IPA005,AGUA,967.02667,0.187533379
IPIXUNA,IPA005,AGUA,977.36542,0.191226065
IPIXUNA,IPA005,AGUA,943.35791,0.187228203
IPIXUNA,IPA005,AGUA,951.40143,0.194705114
IPIXUNA,IPA005,AGUA,959.974,0.174929425
IPIXUNA,IPA005,AGUA,969.84491,0.182909891
IPIXUNA,IPA005,AGUA,979.224,0.183154047
IPIXUNA,IPA005,AGUA,988.91791,0.195941105
IPIXUNA,IPA005,AGUA,998.9082,0.207827881
IPIXUNA,IPA005,AGUA,1008.6443,0.210391387
IPIXUNA,IPA005,AGUA,1018.5357,0.217196912
IPIXUNA,IPA005,AGUA,1029.344,0.227084771
IPIXUNA,IPA005,AGUA,1037.9878,0.228747994
IPIXUNA,IPA005,AGUA,1047.675,0.229983985
IPIXUNA,IPA005,AGUA,1057.5737,0.234790564
IPIXUNA,IPA005,AGUA,1067.7948,0.234927908
IPIXUNA,IPA005,AGUA,1078.2161,0.22710003
IPIXUNA,IPA005,AGUA,1088.761,0.219562069
IPIXUNA,IPA005,AGUA,1099.2776,0.205294877
IPIXUNA,IPA005,AGUA,1109.8894,0.198794544
IPIXUNA,IPA005,AGUA,1120.6759,0.234302282
IPIXUNA,IPA005,AGUA,1131.3048,0.310307473
IPIXUNA,IPA005,AGUA,1142.0703,0.25371176
IPIXUNA,IPA005,AGUA,1152.6501,0.207125962
IPIXUNA,IPA005,AGUA,1163.676,0.181155115
IPIXUNA,IPA005,AGUA,1174.7142,0.175020978
IPIXUNA,IPA005,AGUA,1185.5884,0.184237435
IPIXUNA,IPA005,AGUA,1196.3394,0.188754097
IPIXUNA,IPA005,AGUA,1207.2737,0.186816201
IPIXUNA,IPA005,AGUA,1217.8635,0.192828253
IPIXUNA,IPA005,AGUA,1229.1852,0.200488284
IPIXUNA,IPA005,AGUA,1240.2145,0.20727855
IPIXUNA,IPA005,AGUA,1250.9799,0.220279247
IPIXUNA,IPA005,AGUA,1262.5322,0.238879994
IPIXUNA,IPA005,AGUA,1273.4963,0.244510561
IPIXUNA,IPA005,AGUA,1284.4878,0.216159299
IPIXUNA,IPA005,AGUA,1295.4218,0.193347067
IPIXUNA,IPA005,AGUA,1306.218,0.176455334
IPIXUNA,IPA005,AGUA,1317.2566,0.170672163
IPIXUNA,IPA005,AGUA,1328.2993,0.16743724
IPIXUNA,IPA005,AGUA,1339.1294,0.213214308
IPIXUNA,IPA005,AGUA,1459.3157,0.220645458
IPIXUNA,IPA005,AGUA,1469.9308,0.183657587
IPIXUNA,IPA005,AGUA,1480.8422,0.132356763
IPIXUNA,IPA005,AGUA,1491.4292,0.086655982
IPIXUNA,IPA005,AGUA,1502.0236,0.071534298
IPIXUNA,IPA005,AGUA,1512.6333,0.074219882
IPIXUNA,IPA005,AGUA,1523.2222,0.077180132
IPIXUNA,IPA005,AGUA,1533.7764,0.079346918
IPIXUNA,IPA005,AGUA,1544.2262,0.083741516
IPIXUNA,IPA005,AGUA,1554.8168,0.089524679
IPIXUNA,IPA005,AGUA,1565.3688,0.094117649
IPIXUNA,IPA005,AGUA,1575.6274,0.101380944
IPIXUNA,IPA005,AGUA,1585.8597,0.10807965
IPIXUNA,IPA005,AGUA,1596.2454,0.111055158
IPIXUNA,IPA005,AGUA,1606.4913,0.116746776
IPIXUNA,IPA005,AGUA,1616.8336,0.117524989
IPIXUNA,IPA005,AGUA,1627.021,0.117845424
IPIXUNA,IPA005,AGUA,1637.0919,0.117570765
IPIXUNA,IPA005,AGUA,1647.2316,0.11905089
IPIXUNA,IPA005,AGUA,1656.933,0.12059205
IPIXUNA,IPA005,AGUA,1667.1851,0.122041658
IPIXUNA,IPA005,AGUA,1677.3193,0.122560464
IPIXUNA,IPA005,AGUA,1687.4269,0.121644922
IPIXUNA,IPA005,AGUA,1697.2943,0.121400781
IPIXUNA,IPA005,AGUA,1707.0945,0.119768061
IPIXUNA,IPA005,AGUA,1716.8589,0.119203478
IPIXUNA,IPA005,AGUA,1726.6516,0.117540248
IPIXUNA,IPA005,AGUA,1736.4883,0.116533153
IPIXUNA,IPA005,AGUA,1746.2192,0.112413213
IPIXUNA,IPA005,AGUA,1755.833,0.111329824
IPIXUNA,IPA005,AGUA,1765.5127,0.108186468
IPIXUNA,IPA005,AGUA,1775.1178,0.108613715
IPIXUNA,IPA005,AGUA,1784.7173,0.127321273
IPIXUNA,IPA005,AGUA,1793.9531,0.181536585
IPIXUNA,IPA005,AGUA,1958.6244,0.200366214
IPIXUNA,IPA005,AGUA,1967.3418,0.070160985
IPIXUNA,IPA005,AGUA,1976.0129,0.045517661
IPIXUNA,IPA005,AGUA,1984.853,0.030731671
IPIXUNA,IPA005,AGUA,1993.5482,0.044174869
IPIXUNA,IPA005,AGUA,2002.1106,0.066346228
IPIXUNA,IPA005,AGUA,2010.6614,0.101731896
IPIXUNA,IPA005,AGUA,2019.3214,0.063675895
IPIXUNA,IPA005,AGUA,2027.7267,0.045654994
IPIXUNA,IPA005,AGUA,2036.2607,0.041184101
IPIXUNA,IPA005,AGUA,2044.6809,0.045853361
IPIXUNA,IPA005,AGUA,2053.0078,0.052063782
IPIXUNA,IPA005,AGUA,2061.3787,0.05709926
IPIXUNA,IPA005,AGUA,2069.7957,0.054306857
IPIXUNA,IPA005,AGUA,2077.9915,0.055344474
IPIXUNA,IPA005,AGUA,2086.3823,0.051178761
IPIXUNA,IPA005,AGUA,2094.6252,0.052445259
IPIXUNA,IPA005,AGUA,2102.8213,0.052826732
IPIXUNA,IPA005,AGUA,2111.0391,0.05397116
IPIXUNA,IPA005,AGUA,2119.2314,0.055313956
IPIXUNA,IPA005,AGUA,2127.3372,0.059433889
IPIXUNA,IPA005,AGUA,2135.5103,0.06164645
IPIXUNA,IPA005,AGUA,2143.4656,0.067353323
IPIXUNA,IPA005,AGUA,2151.3862,0.065308616
IPIXUNA,IPA005,AGUA,2159.564,0.067933165
IPIXUNA,IPA005,AGUA,2167.4849,0.069398031
IPIXUNA,IPA005,AGUA,2175.3442,0.071030743
IPIXUNA,IPA005,AGUA,2183.4202,0.070939191
IPIXUNA,IPA005,AGUA,2191.1003,0.075623713
IPIXUNA,IPA005,AGUA,2199.1353,0.077378497
IPIXUNA,IPA005,AGUA,2206.843,0.080659188
IPIXUNA,IPA005,AGUA,2214.625,0.078812845
IPIXUNA,IPA005,AGUA,2222.4263,0.078690775
IPIXUNA,IPA005,AGUA,2230.0076,0.077866785
IPIXUNA,IPA005,AGUA,2237.9041,0.079346918
IPIXUNA,IPA005,AGUA,2245.4485,0.078828104
IPIXUNA,IPA005,AGUA,2253.1104,0.076783396
IPIXUNA,IPA005,AGUA,2260.8665,0.07862974
IPIXUNA,IPA005,AGUA,2268.2883,0.076478221
IPIXUNA,IPA005,AGUA,2276.0537,0.073426411
IPIXUNA,IPA005,AGUA,2283.4934,0.073975742
IPIXUNA,IPA005,AGUA,2290.8267,0.070771344
IPIXUNA,IPA005,AGUA,2298.6094,0.069031812
IPIXUNA,IPA005,AGUA,2305.7227,0.069092855
IPIXUNA,IPA005,AGUA,2313.2007,0.057785917
IPIXUNA,IPA005,AGUA,2320.8955,0.055481803
IPIXUNA,IPA005,AGUA,2327.8242,0.059433889
IPIXUNA,IPA005,AGUA,2335.5264,0.059784848
IPIXUNA,IPA005,AGUA,2342.8228,0.063080795
IPIXUNA,IPA005,AGUA,2349.7915,0.057358664
IPIXUNA,IPA005,AGUA,2357.2937,0.046753645
IPIXUNA,IPA005,AGUA,2364.5945,0.042160679
IPIXUNA,IPA005,AGUA,2371.5522,0.037384603
IPIXUNA,IPA005,AGUA,2378.771,0.035370413
IPIXUNA,IPA005,AGUA,2386.0618,0.037170976
IPIXUNA,IPA005,AGUA,2393.0388,0.036774244
IPIXUNA,IPA005,AGUA,2400.0359,0.038513772
IPIXUNA,IPA005,AGUA,2407.6045,0.037186235
IPIXUNA,IPA005,AGUA,2414.3567,0.034225985
IPIXUNA,IPA005,AGUA,2421.2373,0.036743727
IPIXUNA,IPA005,AGUA,2428.6677,0.038147554
IPIXUNA,IPA005,AGUA,2435.5442,0.032776378
IPIXUNA,IPA005,AGUA,2442.4031,0.03416495
IPIXUNA,IPA005,AGUA,2449.1423,0.033127338
IPIXUNA,IPA005,AGUA,2456.5857,0.032349128
IPIXUNA,IPA005,AGUA,2463.0303,0.034805831
IPIXUNA,IPA005,AGUA,2469.6272,0.035721369
IPIXUNA,IPA005,AGUA,2477.0549,0.037644006
IPIXUNA,IPA005,AGUA,2483.793,0.037872892
IPIXUNA,IPA005,AGUA,2490.2192,0.055298697
IPIXUNA,IPA005,AGUA,2497.1155,0.067399099
IPIXUNA,IPA006,AGUA,406.99341,0.028778516
IPIXUNA,IPA006,AGUA,415.83899,0.015060655
IPIXUNA,IPA006,AGUA,423.78476,0.020508125
IPIXUNA,IPA006,AGUA,431.33469,0.011062791
IPIXUNA,IPA006,AGUA,438.65689,0.019348441
IPIXUNA,IPA006,AGUA,446.01471,0.016540781
IPIXUNA,IPA006,AGUA,453.38947,0.018051423
IPIXUNA,IPA006,AGUA,460.73175,0.017364766
IPIXUNA,IPA006,AGUA,468.09842,0.00982681
IPIXUNA,IPA006,AGUA,475.31885,0.014236667
IPIXUNA,IPA006,AGUA,482.54816,0.016342413
IPIXUNA,IPA006,AGUA,489.79486000000003,0.019867247
IPIXUNA,IPA006,AGUA,497.05865,0.011093309
IPIXUNA,IPA006,AGUA,504.51172,0.015060655
IPIXUNA,IPA006,AGUA,512.04639,0.01699855
IPIXUNA,IPA006,AGUA,519.54376,0.024277104
IPIXUNA,IPA006,AGUA,527.3053,0.029190509
IPIXUNA,IPA006,AGUA,535.05255,0.045960173
IPIXUNA,IPA006,AGUA,542.88513,0.053177692
IPIXUNA,IPA006,AGUA,550.91461,0.055436026
IPIXUNA,IPA006,AGUA,559.02026,0.053086136
IPIXUNA,IPA006,AGUA,567.20612,0.050339513
IPIXUNA,IPA006,AGUA,575.48682,0.046326391
IPIXUNA,IPA006,AGUA,583.84412,0.04257267
IPIXUNA,IPA006,AGUA,592.33899,0.037582971
IPIXUNA,IPA006,AGUA,601.0144,0.040817883
IPIXUNA,IPA006,AGUA,609.95819,0.041565575
IPIXUNA,IPA006,AGUA,618.71997,0.040009156
IPIXUNA,IPA006,AGUA,627.77844,0.042893112
IPIXUNA,IPA006,AGUA,636.67627,0.042343784
IPIXUNA,IPA006,AGUA,645.96381,0.041260395
IPIXUNA,IPA006,AGUA,655.41876,0.036865797
IPIXUNA,IPA006,AGUA,664.8941,0.03541619
IPIXUNA,IPA006,AGUA,674.46436,0.034485389
IPIXUNA,IPA006,AGUA,684.13727,0.039765012
IPIXUNA,IPA006,AGUA,694.12836,0.062775619
IPIXUNA,IPA006,AGUA,703.737,0.092149235
IPIXUNA,IPA006,AGUA,713.72687,0.146272987
IPIXUNA,IPA006,AGUA,723.87994,0.213244826
IPIXUNA,IPA006,AGUA,733.9552,0.268390924
IPIXUNA,IPA006,AGUA,744.14954,0.332188904
IPIXUNA,IPA006,AGUA,754.4696,0.382894635
IPIXUNA,IPA006,AGUA,764.85645,0.415472656
IPIXUNA,IPA006,AGUA,775.2735,0.440680563
IPIXUNA,IPA006,AGUA,785.65955,0.412359804
IPIXUNA,IPA006,AGUA,796.12701,0.419302672
IPIXUNA,IPA006,AGUA,806.71106,0.443289846
IPIXUNA,IPA006,AGUA,817.31104,0.421774626
IPIXUNA,IPA006,AGUA,827.91949,0.440085441
IPIXUNA,IPA006,AGUA,838.52722000000006,0.444144338
IPIXUNA,IPA006,AGUA,849.20996,0.449576557
IPIXUNA,IPA006,AGUA,859.97314,0.458152145
IPIXUNA,IPA006,AGUA,870.74255,0.460624099
IPIXUNA,IPA006,AGUA,881.45605,0.479667366
IPIXUNA,IPA006,AGUA,892.08093,0.488868535
IPIXUNA,IPA006,AGUA,902.80164,0.469779521
IPIXUNA,IPA006,AGUA,913.44507,0.449668109
IPIXUNA,IPA006,AGUA,923.9502,0.512535274
IPIXUNA,IPA006,AGUA,934.11206,0.53209734
IPIXUNA,IPA006,AGUA,944.62732,0.545006514
IPIXUNA,IPA006,AGUA,956.27148,0.44336614
IPIXUNA,IPA006,AGUA,967.02667,0.389089793
IPIXUNA,IPA006,AGUA,977.36542,0.404470891
IPIXUNA,IPA006,AGUA,943.35791,0.420950651
IPIXUNA,IPA006,AGUA,951.40143,0.409689486
IPIXUNA,IPA006,AGUA,959.974,0.349340051
IPIXUNA,IPA006,AGUA,969.84491,0.402105749
IPIXUNA,IPA006,AGUA,979.224,0.403479069
IPIXUNA,IPA006,AGUA,988.91791,0.413397431
IPIXUNA,IPA006,AGUA,998.9082,0.424811184
IPIXUNA,IPA006,AGUA,1008.6443,0.429571986
IPIXUNA,IPA006,AGUA,1018.5357,0.440283805
IPIXUNA,IPA006,AGUA,1029.344,0.456488907
IPIXUNA,IPA006,AGUA,1037.9878,0.461768508
IPIXUNA,IPA006,AGUA,1047.675,0.47067979
IPIXUNA,IPA006,AGUA,1057.5737,0.476356149
IPIXUNA,IPA006,AGUA,1067.7948,0.479453713
